"dimension1","medium","landingPagePath","exitPagePath","userType","sessionCount","daysSinceLastSession","sessions","pageviews","uniquePageviews","sessionDuration"
1409567099003,"(none)","/predictive-analysis-in-ecommerce/","/category/machine-learning/","New Visitor",1,0,1,2,2,88
1409572275653,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,2,1,5
1409583121043,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
1409599946553,"organic","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,1,1,0
1409633776170,"(none)","/predictive-analysis-in-ecommerce/","/","New Visitor",1,0,1,3,3,136
1409636411208,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409652538395,"(none)","/predictive-analysis-in-ecommerce/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,2,2,60
1409665540003,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409678360546,"(none)","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
1409697603414,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
1409722245409,"(none)","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,2,1,1333
1409731857881,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
1409740730317,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
1409743743715,"(none)","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,3,2,74
1409743743715,"referral","/","/","Returning Visitor",2,32,1,1,1,0
1409743814617,"organic","/introduction-mongodb/","/introduction-mongodb/","New Visitor",1,0,1,1,1,0
1409747188406,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
1409753953557,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409753953557,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","Returning Visitor",2,0,1,1,1,0
1409756197548,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1409766607608,"(none)","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
1409766791014,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409768937650,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409774121260,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1409774121260,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",2,0,1,1,1,0
1409774121260,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",3,7,1,1,1,0
1409801570705,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409825738588,"organic","/logistic-regression-r-step-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,2,2,187
1409825738588,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","Returning Visitor",2,0,1,6,4,56
1409828261172,"(none)","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
1409835514500,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
1409835514500,"organic","/mongodb-schema-design/","/mongodb-schema-design/","Returning Visitor",2,18,1,1,1,0
1409836875459,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1409839535709,"organic","/mongodb-aggregation-framework/","/mongodb-aggregation-framework/","New Visitor",1,0,1,1,1,0
1409846199040,"organic","/understanding-data-analytics-project-life-cycle/","/category/machine-learning/","New Visitor",1,0,1,5,4,658
1409849774324,"referral","/","/","New Visitor",1,0,1,1,1,0
1409849792073,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409861657869,"(none)","/predictive-analysis-in-ecommerce/","/mongodb-introduction-part-2/","New Visitor",1,0,1,3,3,166
1409888777441,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1409888777441,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",2,3,1,1,1,0
1409894509257,"organic","/contact-us/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",4,0,1,3,3,29
1409894509257,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",2,45,1,1,1,0
1409894509257,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",3,0,1,1,1,0
1409894509257,"organic","/mongodb-basics-with-shell/","/mongodb-basics-with-shell/","New Visitor",1,0,1,1,1,0
1409905785201,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409910425731,"referral","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
1409931323436,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409932765896,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
1409934809155,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409944759699,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
1409949190450,"organic","/mongodb-schema-design/","/contact-us/","New Visitor",1,0,1,2,2,34
1409952041238,"organic","/introduction-mongodb/","/introduction-mongodb/","New Visitor",1,0,1,1,1,0
1409978381232,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1409982321043,"organic","/counting-sub-patents-of-given-patents-using-mapreduce/","/counting-sub-patents-of-given-patents-using-mapreduce/","New Visitor",1,0,1,1,1,0
1409998888227,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410052607118,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410071321096,"organic","/linear-regression-with-r-step-by-step-implementation-part-2/","/","New Visitor",1,0,1,2,2,57
1410086778984,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1410101920895,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,2,1,985
1410112154569,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410139278974,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",2,1,1,1,1,0
1410139278974,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",3,1,1,1,1,0
1410139278974,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,2,2,51
1410161183551,"organic","/linear-regression-with-r-step-by-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
1410163077076,"(none)","/predictive-analysis-in-ecommerce/","/2014/04/","New Visitor",1,0,1,2,2,125
1410169389544,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
1410182701606,"organic","/mongodb-aggregation-framework/","/mongodb-aggregation-framework/","New Visitor",1,0,1,1,1,0
1410185442016,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
1410197532269,"(none)","/","/","Returning Visitor",2,0,1,1,1,0
1410197532269,"(none)","/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,6,5,266
1410213262819,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1410230927820,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
1410241803750,"(none)","/predictive-analysis-in-ecommerce/","/regularization-implementation-r/","New Visitor",1,0,1,2,2,70
1410242264960,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1410242264960,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",2,9,1,1,1,0
1410244590134,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410249357734,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410274748375,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,2,1,66
1410315590228,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
1410339222940,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
1410341161294,"organic","/","/big-data-and-its-influence/","New Visitor",1,0,1,4,4,113
1410341161294,"organic","/","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","Returning Visitor",2,16,1,2,2,439
1410341161294,"referral","/","/build-predictive-model-on-big-data-using-r-and-mysql-part-1/","Returning Visitor",3,0,1,2,2,4
1410344997282,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
1410349675765,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
1410359862122,"(none)","/","/category/r/","New Visitor",1,0,1,5,4,105
1410360880104,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410389793821,"organic","/introduction-mongodb/","/introduction-mongodb/","New Visitor",1,0,1,1,1,0
1410390010376,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410414926849,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410419062538,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1410439731789,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410444513182,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,2,1,4
1410455729650,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
1410476893534,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
1410499603956,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
1410513684927,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,2,1,104
1410513684927,"referral","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","Returning Visitor",2,2,1,1,1,0
1410513684927,"referral","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","Returning Visitor",3,0,1,1,1,0
1410515176685,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,2,1,13
1410525955720,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410539283526,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
1410539283526,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",2,5,1,1,1,0
1410546123763,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
1410580930721,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
1410593108539,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1410618369015,"(none)","/predictive-analysis-in-ecommerce/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,2,2,111
1410621391422,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1410621391422,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",10,0,1,1,1,0
1410621391422,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",2,0,1,1,1,0
1410621391422,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",3,0,1,1,1,0
1410621391422,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",4,1,1,1,1,0
1410621391422,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",5,1,1,1,1,0
1410621391422,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",6,0,1,1,1,0
1410621391422,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",7,0,1,1,1,0
1410621391422,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",8,0,1,1,1,0
1410621391422,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",9,1,1,1,1,0
1410636890922,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
1410677063641,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410683901821,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
1410684013419,"(none)","/predictive-analysis-in-ecommerce/","/category/hadoop/","New Visitor",1,0,1,3,3,218
1410684275798,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
1410692301559,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
1410696827828,"organic","/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,9,6,201
1410700351449,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
1410720641233,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
